tiempo,valor,unidad,codigo_indicador,nombre_indicador,codigo_region,nombre_region,fuente
1965,4.7619000037619,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1966,4.7619000037619,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1967,4.76090833630158,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1968,4.749999999,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1969,4.749999999,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1970,4.749999999,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1971,4.73441666566667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1972,4.374999999,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1973,3.98566666566667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1974,3.929999999,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1975,5.76483333233333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1976,8.36466666633333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1977,8.7667499995,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1978,8.96874999941667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1979,7.48858333233333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1980,7.549999999,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1981,7.549999999,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1982,7.17366666566667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1983,7.049999999,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1984,7.04999999958333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1985,7.09808333333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1986,7.15073333333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1987,9.223,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1988,8.78458333333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1989,9.04083333333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1990,9.55174166666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1991,10.2526666666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1992,10.5691666666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1993,10.9569916666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1994,11.58575,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1995,11.77,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1996,11.77,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1997,11.77,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1998,11.77,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1999,11.77,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2000,11.77,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2001,12.2420833333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2002,12.8,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2003,12.8,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2004,12.8,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2005,12.8,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2006,12.8,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2007,12.8,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2008,12.8,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2009,12.8,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2010,12.8,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2011,14.6020084036964,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2012,15.3648353163596,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2013,15.3667100302841,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2014,15.3803935180893,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2015,15.3663312211982,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2016,15.3684076818158,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2017,15.3869685099846,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2018,15.3908372695852,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2019,15.3820419226831,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2020,15.3812695278705,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2021,15.3726984126984,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2022,15.386625,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2023,15.3867943548387,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
2024,15.3891963292547,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1960,0.0125000000125,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1961,0.0125000000125,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1962,0.0125000000125,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1963,0.0125000000125,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1964,0.0125000000125,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1965,0.0125000000125,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1966,0.0125000000125,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1967,0.0125000000125,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1968,0.0125000000125,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1969,0.0125000000125,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1970,0.0125000000125,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1971,0.0125000000114583,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1972,0.0125000230379199,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1973,0.0124999519112712,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1974,0.0124999689192605,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1975,0.0125,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1976,0.0154258499996667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1977,0.02257286666575,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1978,0.0227672833323333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1979,0.0228053833323333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1980,0.0229510083323333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1981,0.0245145999990833,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1982,0.05640169999925,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1983,0.1200935833325,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1984,0.167827583332667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1985,0.256871583333167,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1986,0.611772583333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1987,1.3781825,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1988,2.273105,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1989,2.4614725,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1990,2.81259916666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1991,3.01843,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1992,3.09489833333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1993,3.11561666666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1994,3.37511666666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1995,6.419425,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1996,7.59944841666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1997,7.91846,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1998,9.13604175,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1999,9.5603975,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2000,9.45555833333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2001,9.34234166666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2002,9.65595833333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2003,10.7890191666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2004,11.2859666666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2005,10.8978916666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2006,10.8992416666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2007,10.9281916666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2008,11.1297166666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2009,13.513475,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2010,12.6360083333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2011,12.423325,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2012,13.1694583333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2013,12.7719916666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2014,13.29245,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2015,15.8482666666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2016,18.6640583333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2017,18.9265166666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2018,19.2443416666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2019,19.2636333333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2020,21.4856083333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2021,20.2724083333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2022,20.12735,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2023,17.7587166666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
2024,18.3048583333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MEX,México,CEPAL
1960,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1961,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1962,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1963,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1964,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1965,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1966,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1967,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1968,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1969,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1970,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1971,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1972,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1973,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1974,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1975,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1976,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1977,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1978,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1979,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1980,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1981,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1982,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1983,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1984,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1985,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1986,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1987,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1988,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1989,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1990,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1991,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1992,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1993,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1994,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1995,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1996,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1997,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1998,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1999,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2000,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2001,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2002,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2003,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2004,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2005,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2006,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2007,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2008,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2009,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2010,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2011,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2012,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2013,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2014,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2015,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2016,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2017,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2018,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2019,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2020,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2021,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2022,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2023,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
2024,1.0,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MHL,Islas Marshall,CEPAL
1994,43.2631833333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
1995,37.8817583333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
1996,39.981075,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
1997,50.00355,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
1998,54.4617333333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
1999,56.9018283333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2000,65.9038666666666,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2001,68.0371333333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2002,64.3497916666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2003,54.3222583333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2004,49.4099333333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2005,49.2836833333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2006,48.8017666666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2007,44.7298166666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2008,41.8676833333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2009,44.100575,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2010,46.4853916666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2011,44.230825,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2012,47.89025,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2013,46.3953416666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2014,46.4371308333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2015,55.537075,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2016,55.731725,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2017,54.6654583333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2018,52.1071083333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2019,54.9472,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2020,54.144325,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2021,52.1021583333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2022,58.5743916666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2023,56.9471916666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
2024,56.8726333333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MKD,Macedonia del Norte,CEPAL
1960,245.195101398359,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1961,245.26010162116,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1962,245.013850686544,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1963,245.016350696075,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1964,245.027184079042,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1965,245.060934207708,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1966,245.678436557644,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1967,246.000937791281,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1968,247.564693756951,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1969,259.960574351236,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1970,276.403137026845,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1971,275.356456685332,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1972,252.027627462649,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1973,222.889183053227,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1974,240.704667637823,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1975,214.312900341219,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1976,238.950494267059,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1977,245.679686566576,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1978,225.655860233957,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1979,212.721644262377,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1980,211.279555414705,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1981,271.731452550327,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1982,328.60625269899,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1983,381.066036024628,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1984,436.956665788008,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1985,449.262962711607,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1986,346.305903554493,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1987,300.536562401478,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1988,297.848218819378,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1989,319.008299487903,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1990,272.264787954393,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1991,282.10690880882,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1992,264.691800750579,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1993,283.162579500018,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1994,555.204695655697,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1995,499.14842590131,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1996,511.552430272516,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1997,583.669372353396,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1998,589.951774567332,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
1999,615.473349319164,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
2000,710.207977031367,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
2001,732.397693260228,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MLI,Malí,CEPAL
